Employee_ID,Date,Print_Count,Print_Volume_MB,Odd_Hours_Print_Count,Odd_Hours_Print_Volume_MB,Total_Presence_Hours,Odd_Hours_Entry,Foreign_Travel_Count,Travel_To_Hostile_Countries_Count,Country_Of_Origin,Country_Risk_Score,Foreign_Citizenship,Criminal_Record,Medical_Issues,Security_Violations,Disciplinary_Actions,Suspicious_Flag
99,2023-01-19,1.5,3.0,0.5,1.0,8.2,Yes,1,0,USA,2,Yes,No,No,No,No,0
105,2023-01-19,1.7,3.4,0.1,0.2,8.6,Yes,0,0,Italy,2,Yes,No,No,No,No,0
118,2023-01-19,2.9,5.8,0.3,0.6,9.0,Yes,0,0,USA,2,Yes,No,Yes,No,No,0
129,2023-01-19,9.0,18.0,3.5,7.0,11.8,Yes,3,1,North Korea,10,Yes,No,No,No,No,1
131,2023-01-19,0.3,0.6,0.4,0.8,8.8,Yes,0,0,Japan,2,Yes,No,No,No,No,0
147,2023-01-19,1.0,2.0,0.4,0.8,8.9,Yes,1,0,Israel,1,No,No,No,No,No,0
156,2023-01-19,2.0,4.0,0.3,0.6,8.9,Yes,0,0,Germany,2,No,No,No,No,No,0
160,2023-01-19,2.7,5.4,0.3,0.6,8.4,Yes,0,0,Israel,1,No,No,No,No,No,0
186,2023-01-19,0.3,0.6,0.2,0.4,8.2,Yes,1,0,Israel,1,No,No,No,No,No,0
25,2023-01-20,0.5,1.0,0.4,0.8,8.8,Yes,1,0,France,2,Yes,No,No,No,No,0
43,2023-01-20,2.8,5.6,0.1,0.2,8.7,Yes,0,0,Japan,2,Yes,No,No,No,No,0
52,2023-01-20,2.0,4.0,0.1,0.2,8.8,Yes,1,0,Germany,2,Yes,No,No,No,No,0
57,2023-01-20,2.2,4.4,0.1,0.2,8.7,Yes,1,0,USA,2,Yes,No,No,No,No,0
62,2023-01-20,1.9,3.8,0.0,0.0,8.9,No,0,0,Germany,2,Yes,No,No,No,No,0
67,2023-01-20,1.0,2.0,0.5,1.0,8.5,Yes,0,0,USA,2,Yes,No,No,No,No,0
69,2023-01-20,0.3,0.6,0.4,0.8,8.8,Yes,1,0,Italy,2,Yes,No,No,No,No,0
88,2023-01-20,2.6,5.2,0.1,0.2,8.8,Yes,0,0,France,2,Yes,No,No,No,No,0
91,2023-01-20,0.3,0.6,0.4,0.8,8.2,Yes,0,0,Italy,2,Yes,No,No,No,No,0
96,2023-01-20,2.1,4.2,0.1,0.2,8.7,Yes,0,0,Israel,1,No,No,Yes,No,No,0
104,2023-01-20,2.0,4.0,0.0,0.0,8.6,No,0,0,Israel,1,No,No,No,No,No,0
131,2023-01-20,2.6,5.2,0.3,0.6,9.0,Yes,1,0,Israel,1,No,No,No,No,No,0
136,2023-01-20,1.2,2.4,0.3,0.6,8.6,Yes,1,0,Germany,2,Yes,No,No,No,No,0
157,2023-01-20,3.3,6.6,0.5,1.0,8.9,Yes,0,1,Lebanon,8,Yes,No,No,No,Yes,1
176,2023-01-20,2.2,4.4,0.1,0.2,8.2,Yes,1,0,France,2,Yes,No,No,No,No,0
200,2023-01-20,2.3,4.6,0.3,0.6,8.1,Yes,1,0,Italy,2,Yes,No,Yes,No,No,0
8,2023-01-21,0.3,0.6,0.2,0.4,8.2,Yes,1,0,USA,2,Yes,No,No,No,No,0
67,2023-01-21,0.3,0.6,0.2,0.4,8.0,Yes,0,0,Italy,2,Yes,No,No,No,No,0
72,2023-01-21,0.4,0.8,0.1,0.2,9.0,Yes,0,0,France,2,Yes,No,No,No,No,0
119,2023-01-21,0.5,1.0,0.4,0.8,8.3,Yes,1,0,France,2,Yes,No,No,No,No,0
141,2023-01-21,1.7,3.4,0.3,0.6,8.6,Yes,0,0,France,2,Yes,No,No,No,No,0
142,2023-01-21,0.9,1.8,0.4,0.8,8.2,Yes,1,0,France,2,No,No,No,No,No,0
161,2023-01-21,1.9,3.8,0.4,0.8,8.4,Yes,0,0,Spain,2,Yes,No,Yes,No,No,0
161,2023-01-21,2.5,5.0,0.4,0.8,8.2,Yes,1,0,USA,2,Yes,No,No,No,No,0
190,2023-01-21,2.8,5.6,0.4,0.8,8.1,Yes,1,0,Israel,1,Yes,No,No,No,No,0
2,2023-01-22,2.8,5.6,0.4,0.8,8.5,Yes,1,0,USA,2,Yes,No,No,No,No,0
4,2023-01-22,1.5,3.0,0.2,0.4,8.1,Yes,0,0,Italy,2,Yes,No,No,No,No,0
29,2023-01-22,2.7,5.4,0.3,0.6,8.6,Yes,0,0,Spain,2,Yes,No,No,No,No,0
32,2023-01-22,2.3,4.6,0.3,0.6,8.6,Yes,0,0,Spain,2,Yes,No,Yes,No,No,0
34,2023-01-22,3.2,6.4,0.9,1.8,9.4,Yes,1,0,Lebanon,8,Yes,No,Yes,No,No,1
52,2023-01-22,1.7,3.4,0.1,0.2,8.3,Yes,1,0,Israel,1,Yes,No,No,No,No,0
60,2023-01-22,1.5,3.0,0.4,0.8,9.0,Yes,1,0,UK,2,Yes,No,No,No,No,0
63,2023-01-22,6.4,12.8,1.6,3.2,10.5,Yes,1,0,North Korea,10,Yes,No,No,Yes,No,1
71,2023-01-22,1.1,2.2,0.1,0.2,8.9,Yes,0,0,Japan,2,Yes,No,No,No,No,0
80,2023-01-22,2.2,4.4,0.4,0.8,8.0,Yes,0,0,USA,2,Yes,No,Yes,No,No,0
104,2023-01-22,2.6,5.2,0.1,0.2,8.2,Yes,0,0,Germany,2,Yes,No,No,No,No,0
119,2023-01-22,1.5,3.0,0.4,0.8,8.9,Yes,0,0,Italy,2,Yes,No,Yes,No,No,0
128,2023-01-22,0.4,0.8,0.4,0.8,8.3,Yes,0,0,Italy,2,Yes,No,Yes,No,No,0
129,2023-01-22,1.1,2.2,0.1,0.2,8.7,Yes,1,0,Japan,2,Yes,No,No,No,No,0
138,2023-01-22,0.6,1.2,0.1,0.2,8.6,Yes,0,0,Germany,2,Yes,No,No,No,No,0
151,2023-01-22,2.5,5.0,0.3,0.6,8.3,Yes,1,0,Japan,2,Yes,No,No,No,No,0
157,2023-01-22,2.6,5.2,0.4,0.8,8.9,Yes,0,0,USA,2,No,No,No,No,No,0
189,2023-01-22,1.7,3.4,0.5,1.0,8.7,Yes,1,0,Japan,2,Yes,No,No,No,No,0
195,2023-01-22,0.0,0.0,0.2,0.4,8.2,Yes,1,0,UK,2,Yes,No,No,No,No,0
13,2023-01-23,2.6,5.2,0.5,1.0,8.3,Yes,1,0,USA,2,Yes,No,Yes,No,No,0
43,2023-01-23,1.3,2.6,0.0,0.0,8.4,No,0,0,UK,2,Yes,No,No,No,No,0
46,2023-01-23,1.4,2.8,0.3,0.6,8.4,Yes,0,0,Germany,2,Yes,No,No,No,No,0
68,2023-01-23,2.5,5.0,0.3,0.6,8.1,Yes,1,0,France,2,Yes,No,No,No,No,0
72,2023-01-23,0.3,0.6,0.2,0.4,8.2,Yes,0,0,USA,2,Yes,No,No,No,No,0
91,2023-01-23,1.1,2.2,0.1,0.2,8.5,Yes,1,0,Spain,2,Yes,No,No,No,No,0
103,2023-01-23,1.7,3.4,0.3,0.6,8.4,Yes,0,0,Spain,2,Yes,No,Yes,No,No,0
135,2023-01-23,5.3,10.6,1.9,3.8,10.1,Yes,2,0,Ukraine,7,Yes,No,No,No,No,1
145,2023-01-23,1.0,2.0,0.1,0.2,8.3,Yes,1,0,Israel,1,Yes,No,Yes,No,No,0
159,2023-01-23,0.7,1.4,0.0,0.0,8.6,No,0,0,UK,2,Yes,No,No,No,No,0
163,2023-01-23,1.9,3.8,0.3,0.6,8.4,Yes,1,0,Japan,2,No,No,No,No,No,0
176,2023-01-23,6.2,12.4,2.0,4.0,10.0,Yes,1,1,Syria,9,Yes,No,No,No,No,1
181,2023-01-23,2.0,4.0,0.4,0.8,8.3,Yes,1,0,UK,2,Yes,No,No,No,No,0
191,2023-01-23,3.5,7.0,0.7,1.4,9.3,Yes,1,1,China,6,No,No,Yes,No,No,1
18,2023-01-24,1.4,2.8,0.2,0.4,8.0,Yes,0,0,USA,2,Yes,No,Yes,No,No,0
21,2023-01-24,2.8,5.6,0.2,0.4,8.9,Yes,1,0,Germany,2,Yes,No,No,No,No,0
27,2023-01-24,1.1,2.2,0.4,0.8,8.4,Yes,0,0,Japan,2,Yes,No,No,No,No,0
33,2023-01-24,1.2,2.4,0.3,0.6,8.5,Yes,0,0,UK,2,Yes,No,No,No,No,0
50,2023-01-24,0.6,1.2,0.5,1.0,8.3,Yes,0,0,Japan,2,Yes,No,No,No,No,0
76,2023-01-24,2.5,5.0,0.2,0.4,8.5,Yes,0,0,Germany,2,Yes,No,No,No,No,0
95,2023-01-24,0.8,1.6,0.4,0.8,8.5,Yes,1,0,France,2,Yes,No,No,No,No,0
96,2023-01-24,1.4,2.8,0.1,0.2,8.2,Yes,1,0,UK,2,Yes,No,No,No,No,0
149,2023-01-24,2.9,5.8,0.3,0.6,8.7,Yes,0,0,Israel,1,No,No,No,No,No,0
161,2023-01-24,2.5,5.0,0.3,0.6,8.8,Yes,1,0,Germany,2,Yes,No,No,No,No,0
168,2023-01-24,1.6,3.2,0.3,0.6,8.7,Yes,1,0,Japan,2,Yes,No,No,No,No,0
182,2023-01-24,2.7,5.4,0.0,0.0,8.6,No,0,0,Japan,2,Yes,No,No,No,No,0
189,2023-01-24,0.1,0.2,0.3,0.6,8.2,Yes,0,0,Spain,2,Yes,No,Yes,No,No,0
20,2023-01-25,2.0,4.0,0.0,0.0,9.0,No,1,0,Spain,2,Yes,No,No,No,No,0
23,2023-01-25,1.7,3.4,0.2,0.4,8.2,Yes,1,0,Spain,2,Yes,No,Yes,No,No,0
27,2023-01-25,0.7,1.4,0.4,0.8,8.6,Yes,0,0,Israel,1,No,No,No,No,No,0
54,2023-01-25,1.3,2.6,0.1,0.2,8.1,Yes,1,0,Italy,2,Yes,No,No,No,No,0
55,2023-01-25,0.6,1.2,0.1,0.2,8.7,Yes,1,0,Italy,2,Yes,No,No,No,No,0
67,2023-01-25,0.7,1.4,0.4,0.8,8.3,Yes,1,0,Japan,2,Yes,No,No,No,No,0
138,2023-01-25,0.3,0.6,0.1,0.2,8.8,Yes,1,0,UK,2,Yes,No,No,No,No,0
143,2023-01-25,5.0,10.0,0.6,1.2,9.5,Yes,1,0,Russia,8,Yes,Yes,No,No,Yes,1
169,2023-01-25,0.2,0.4,0.4,0.8,8.9,Yes,0,0,Germany,2,Yes,No,No,No,No,0
32,2023-01-26,1.1,2.2,0.3,0.6,8.8,Yes,0,0,USA,2,Yes,No,No,No,No,0
55,2023-01-26,2.2,4.4,0.4,0.8,8.7,Yes,1,0,UK,2,Yes,No,No,No,No,0
62,2023-01-26,1.9,3.8,0.3,0.6,8.2,Yes,0,0,France,2,No,No,No,No,No,0
65,2023-01-26,0.2,0.4,0.3,0.6,8.6,Yes,0,0,Germany,2,Yes,No,No,No,No,0
70,2023-01-26,2.1,4.2,0.3,0.6,8.7,Yes,1,0,USA,2,Yes,No,No,No,No,0
114,2023-01-26,1.8,3.6,0.4,0.8,8.9,Yes,0,0,Spain,2,Yes,No,No,No,No,0
120,2023-01-26,2.6,5.2,0.1,0.2,8.1,Yes,0,0,Spain,2,No,No,No,No,No,0
122,2023-01-26,0.1,0.2,0.4,0.8,8.0,Yes,1,0,Spain,2,No,No,No,No,No,0
145,2023-01-26,9.9,19.8,3.3,6.6,10.8,Yes,2,1,China,6,Yes,No,No,No,Yes,1
149,2023-01-26,8.8,17.6,2.9,5.8,11.0,Yes,3,1,China,6,Yes,No,No,No,No,1
155,2023-01-26,2.3,4.6,0.2,0.4,8.7,Yes,0,0,Germany,2,Yes,No,No,No,No,0
158,2023-01-26,2.1,4.2,0.2,0.4,8.4,Yes,0,0,Japan,2,Yes,No,No,No,No,0
167,2023-01-26,0.6,1.2,0.0,0.0,8.3,No,0,0,Italy,2,No,No,No,No,No,0
186,2023-01-26,0.3,0.6,0.2,0.4,8.4,Yes,0,0,Japan,2,Yes,No,No,No,No,0
24,2023-01-27,0.8,1.6,0.1,0.2,8.5,Yes,1,0,Italy,2,Yes,No,No,No,No,0
38,2023-01-27,1.7,3.4,0.2,0.4,8.5,Yes,0,0,UK,2,Yes,No,No,No,No,0
68,2023-01-27,2.5,5.0,0.5,1.0,8.2,Yes,0,0,France,2,No,No,No,No,No,0
85,2023-01-27,2.5,5.0,0.4,0.8,8.9,Yes,0,0,Israel,1,No,No,No,No,No,0
85,2023-01-27,1.2,2.4,0.1,0.2,8.2,Yes,1,0,Spain,2,Yes,No,No,No,No,0
121,2023-01-27,1.5,3.0,0.2,0.4,8.4,Yes,1,0,France,2,No,No,No,No,No,0
127,2023-01-27,2.2,4.4,0.5,1.0,8.8,Yes,1,0,Israel,1,No,No,No,No,No,0
132,2023-01-27,0.0,0.0,0.4,0.8,8.0,Yes,0,0,Germany,2,Yes,No,No,No,No,0
153,2023-01-27,6.8,13.6,1.7,3.4,10.2,Yes,1,0,Lebanon,8,Yes,No,No,Yes,No,1
176,2023-01-27,2.1,4.2,0.3,0.6,8.9,Yes,0,0,Italy,2,Yes,No,No,No,No,0
19,2023-01-28,2.3,4.6,0.0,0.0,8.4,No,0,0,Israel,1,No,No,No,No,No,0
29,2023-01-28,1.6,3.2,0.4,0.8,8.2,Yes,1,0,Germany,2,Yes,No,No,No,No,0
52,2023-01-28,1.7,3.4,0.0,0.0,8.8,No,1,0,Israel,1,No,No,No,No,No,0
99,2023-01-28,0.7,1.4,0.3,0.6,8.0,Yes,0,0,UK,2,Yes,No,No,No,No,0
119,2023-01-28,1.5,3.0,0.4,0.8,9.0,Yes,0,0,Spain,2,Yes,No,No,No,No,0
123,2023-01-28,6.0,12.0,1.2,2.4,9.9,Yes,1,0,Russia,8,Yes,No,No,Yes,No,1
133,2023-01-28,3.0,6.0,0.1,0.2,8.1,Yes,1,0,Spain,2,No,No,No,No,No,0
152,2023-01-28,1.1,2.2,0.3,0.6,8.8,Yes,0,0,USA,2,Yes,No,No,No,No,0
163,2023-01-28,2.4,4.8,0.1,0.2,8.4,Yes,1,0,Germany,2,Yes,No,No,No,No,0
196,2023-01-28,0.0,0.0,0.4,0.8,8.2,Yes,0,0,Italy,2,Yes,No,Yes,No,No,0
197,2023-01-28,0.1,0.2,0.3,0.6,8.6,Yes,0,0,Germany,2,Yes,No,No,No,No,0
21,2023-01-29,2.0,4.0,0.0,0.0,8.2,No,1,0,Japan,2,Yes,No,No,No,No,0
25,2023-01-29,1.0,2.0,0.2,0.4,8.9,Yes,0,0,Israel,1,No,No,No,No,No,0
34,2023-01-29,2.8,5.6,0.1,0.2,8.1,Yes,0,0,USA,2,Yes,No,No,No,No,0
39,2023-01-29,6.6,13.2,1.5,3.0,10.0,Yes,2,1,China,6,Yes,Yes,No,Yes,No,1
75,2023-01-29,1.8,3.6,0.0,0.0,8.9,No,0,0,UK,2,No,No,No,No,No,0
88,2023-01-29,0.9,1.8,0.3,0.6,8.9,Yes,0,0,USA,2,Yes,No,No,No,No,0
97,2023-01-29,1.3,2.6,0.2,0.4,8.5,Yes,0,0,Israel,1,Yes,No,No,No,No,0
125,2023-01-29,1.1,2.2,0.1,0.2,8.8,Yes,1,0,UK,2,Yes,No,No,No,No,0
156,2023-01-29,0.8,1.6,0.3,0.6,8.3,Yes,1,0,Japan,2,Yes,No,No,No,No,0
159,2023-01-29,0.2,0.4,0.2,0.4,8.2,Yes,0,0,Italy,2,No,No,No,No,No,0
163,2023-01-29,1.0,2.0,0.1,0.2,8.6,Yes,0,0,Italy,2,Yes,No,No,No,No,0
174,2023-01-29,2.1,4.2,0.5,1.0,9.0,Yes,1,0,Israel,1,No,No,No,No,No,0
7,2023-01-30,1.6,3.2,0.1,0.2,8.7,Yes,0,0,Germany,2,Yes,No,No,No,No,0
25,2023-01-30,5.0,10.0,1.3,2.6,10.1,Yes,1,0,Syria,9,Yes,No,No,No,No,1
27,2023-01-30,0.1,0.2,0.5,1.0,8.5,Yes,1,0,UK,2,Yes,No,Yes,No,No,0
38,2023-01-30,1.7,3.4,0.0,0.0,8.5,No,0,0,Italy,2,Yes,No,No,No,No,0
71,2023-01-30,0.6,1.2,0.2,0.4,9.0,Yes,0,0,Spain,2,Yes,No,Yes,No,No,0
72,2023-01-30,2.5,5.0,0.0,0.0,8.9,No,0,0,Germany,2,Yes,No,No,No,No,0
73,2023-01-30,3.0,6.0,0.1,0.2,8.2,Yes,1,0,Israel,1,No,No,Yes,No,No,0
80,2023-01-30,0.3,0.6,0.5,1.0,9.0,Yes,0,0,Spain,2,Yes,No,No,No,No,0
86,2023-01-30,1.4,2.8,0.4,0.8,8.9,Yes,0,0,Italy,2,Yes,No,Yes,No,No,0
86,2023-01-30,0.4,0.8,0.0,0.0,8.6,No,0,0,Japan,2,Yes,No,Yes,No,No,0
111,2023-01-30,2.3,4.6,0.2,0.4,8.3,Yes,0,0,France,2,Yes,No,No,No,No,0
117,2023-01-30,2.1,4.2,0.4,0.8,8.6,Yes,1,0,Israel,1,No,No,Yes,No,No,0
121,2023-01-30,2.7,5.4,0.3,0.6,8.5,Yes,1,0,Japan,2,Yes,No,Yes,No,No,0
153,2023-01-30,2.2,4.4,0.5,1.0,8.1,Yes,1,0,Italy,2,Yes,No,No,No,No,0
154,2023-01-30,4.9,9.8,0.6,1.2,9.0,Yes,0,0,China,6,No,Yes,Yes,No,Yes,1
181,2023-01-30,0.2,0.4,0.4,0.8,8.1,Yes,0,0,USA,2,Yes,No,No,No,No,0
1,2023-01-31,0.7,1.4,0.3,0.6,9.0,Yes,0,0,France,2,Yes,No,No,No,No,0
9,2023-01-31,0.7,1.4,0.3,0.6,8.0,Yes,1,0,Japan,2,Yes,No,No,No,No,0
31,2023-01-31,1.1,2.2,0.0,0.0,8.2,No,1,0,Japan,2,No,No,No,No,No,0
33,2023-01-31,1.0,2.0,0.1,0.2,8.2,Yes,0,0,Spain,2,Yes,No,No,No,No,0
46,2023-01-31,1.1,2.2,0.2,0.4,8.1,Yes,0,0,Japan,2,Yes,No,No,No,No,0
65,2023-01-31,0.4,0.8,0.2,0.4,8.1,Yes,0,0,USA,2,Yes,No,No,No,No,0
127,2023-01-31,1.5,3.0,0.1,0.2,8.0,Yes,0,0,UK,2,Yes,No,No,No,No,0
200,2023-01-31,0.6,1.2,0.1,0.2,8.8,Yes,1,0,Italy,2,Yes,No,No,No,No,0
24,2023-02-01,2.9,5.8,0.2,0.4,8.2,Yes,1,0,Israel,1,No,No,No,No,No,0
31,2023-02-01,2.1,4.2,0.2,0.4,8.5,Yes,1,0,USA,2,Yes,No,No,No,No,0
36,2023-02-01,2.9,5.8,0.5,1.0,8.0,Yes,0,0,UK,2,Yes,No,No,No,No,0
42,2023-02-01,1.8,3.6,0.2,0.4,8.2,Yes,1,0,USA,2,Yes,No,No,No,No,0
85,2023-02-01,0.0,0.0,0.2,0.4,8.4,Yes,1,0,Germany,2,Yes,No,No,No,No,0
86,2023-02-01,1.2,2.4,0.1,0.2,8.0,Yes,0,0,Japan,2,Yes,No,No,No,No,0
131,2023-02-01,1.7,3.4,0.3,0.6,8.4,Yes,1,0,Spain,2,Yes,No,No,No,No,0
159,2023-02-01,2.9,5.8,0.4,0.8,8.6,Yes,0,0,USA,2,Yes,No,Yes,No,No,0
180,2023-02-01,2.8,5.6,0.3,0.6,8.5,Yes,1,0,France,2,Yes,No,No,No,No,0
197,2023-02-01,2.4,4.8,0.0,0.0,8.6,No,0,0,Spain,2,Yes,No,No,No,No,0
26,2023-02-02,1.5,3.0,0.4,0.8,8.3,Yes,1,0,UK,2,No,No,No,No,No,0
54,2023-02-02,2.9,5.8,0.1,0.2,8.8,Yes,1,0,Spain,2,No,No,No,No,No,0
89,2023-02-02,1.6,3.2,0.5,1.0,8.2,Yes,1,0,France,2,Yes,No,No,No,No,0
93,2023-02-02,0.6,1.2,0.3,0.6,8.4,Yes,1,0,Germany,2,Yes,No,No,No,No,0
94,2023-02-02,1.6,3.2,0.1,0.2,8.4,Yes,1,0,Germany,2,Yes,No,No,No,No,0
98,2023-02-02,6.5,13.0,1.5,3.0,9.6,Yes,1,0,Lebanon,8,Yes,No,No,Yes,No,1
125,2023-02-02,2.4,4.8,0.4,0.8,8.1,Yes,0,0,Spain,2,Yes,No,No,No,No,0
139,2023-02-02,0.1,0.2,0.2,0.4,8.8,Yes,1,0,Germany,2,Yes,No,Yes,No,No,0
142,2023-02-02,2.1,4.2,0.1,0.2,8.1,Yes,1,0,USA,2,Yes,No,No,No,No,0
153,2023-02-02,1.2,2.4,0.1,0.2,8.3,Yes,0,0,Italy,2,Yes,No,No,No,No,0
162,2023-02-02,2.6,5.2,0.5,1.0,8.3,Yes,0,0,France,2,Yes,No,No,No,No,0
168,2023-02-02,2.2,4.4,0.3,0.6,8.7,Yes,1,0,UK,2,Yes,No,Yes,No,No,0
181,2023-02-02,1.3,2.6,0.4,0.8,8.3,Yes,1,0,Germany,2,Yes,No,No,No,No,0
181,2023-02-02,2.1,4.2,0.3,0.6,9.0,Yes,1,0,Israel,1,No,No,No,No,No,0
192,2023-02-02,1.5,3.0,0.3,0.6,8.1,Yes,1,0,Italy,2,Yes,No,No,No,No,0
14,2023-02-03,2.9,5.8,0.5,1.0,8.8,Yes,1,0,USA,2,Yes,No,No,No,No,0
18,2023-02-03,2.2,4.4,0.4,0.8,8.2,Yes,1,0,Italy,2,Yes,No,No,No,No,0
49,2023-02-03,0.9,1.8,0.0,0.0,9.0,No,0,0,USA,2,Yes,No,No,No,No,0
66,2023-02-03,2.5,5.0,0.1,0.2,8.7,Yes,0,0,France,2,No,No,No,No,No,0
85,2023-02-03,2.3,4.6,0.3,0.6,8.8,Yes,0,0,Spain,2,Yes,No,No,No,No,0
91,2023-02-03,4.1,8.2,0.8,1.6,9.4,Yes,0,1,North Korea,10,Yes,No,No,Yes,No,1
97,2023-02-03,1.7,3.4,0.4,0.8,8.5,Yes,1,0,Japan,2,Yes,No,No,No,No,0
131,2023-02-03,2.8,5.6,0.5,1.0,8.6,Yes,0,0,USA,2,Yes,No,No,No,No,0
138,2023-02-03,3.0,6.0,0.2,0.4,8.0,Yes,0,0,UK,2,Yes,No,Yes,No,No,0
147,2023-02-03,1.2,2.4,0.3,0.6,8.3,Yes,0,0,Japan,2,Yes,No,No,No,No,0
155,2023-02-03,1.7,3.4,0.1,0.2,8.6,Yes,0,0,Israel,1,No,No,No,No,No,0
182,2023-02-03,2.6,5.2,0.3,0.6,8.8,Yes,1,0,Japan,2,Yes,No,No,No,No,0
3,2023-02-04,3.7,7.4,1.0,2.0,9.3,Yes,1,0,Russia,8,Yes,No,No,Yes,No,1
10,2023-02-04,2.9,5.8,0.3,0.6,8.2,Yes,1,0,UK,2,Yes,No,Yes,No,No,0
15,2023-02-04,0.2,0.4,0.1,0.2,8.2,Yes,0,0,Germany,2,Yes,No,No,No,No,0
16,2023-02-04,0.5,1.0,0.3,0.6,8.3,Yes,1,0,Spain,2,Yes,No,Yes,No,No,0
41,2023-02-04,3.2,6.4,0.7,1.4,8.8,Yes,1,1,Iran,9,Yes,No,No,Yes,No,1
98,2023-02-04,1.7,3.4,0.4,0.8,8.4,Yes,1,0,UK,2,Yes,No,No,No,No,0
101,2023-02-04,0.9,1.8,0.2,0.4,8.3,Yes,1,0,Germany,2,Yes,No,No,No,No,0
105,2023-02-04,2.5,5.0,0.2,0.4,8.9,Yes,1,0,UK,2,Yes,No,Yes,No,No,0
114,2023-02-04,1.6,3.2,0.3,0.6,9.0,Yes,0,0,Germany,2,Yes,No,No,No,No,0
128,2023-02-04,2.9,5.8,0.0,0.0,8.6,No,0,0,UK,2,Yes,No,No,No,No,0
135,2023-02-04,0.4,0.8,0.4,0.8,8.5,Yes,1,0,Spain,2,Yes,No,No,No,No,0
140,2023-02-04,2.5,5.0,0.3,0.6,8.8,Yes,0,0,USA,2,Yes,No,No,No,No,0
149,2023-02-04,0.8,1.6,0.3,0.6,8.6,Yes,0,0,Germany,2,Yes,No,No,No,No,0
155,2023-02-04,2.8,5.6,0.3,0.6,8.1,Yes,1,0,Japan,2,Yes,No,Yes,No,No,0
21,2023-02-05,2.6,5.2,0.5,1.0,8.5,Yes,1,0,USA,2,Yes,No,No,No,No,0
21,2023-02-05,2.8,5.6,0.4,0.8,8.4,Yes,1,0,Spain,2,Yes,No,No,No,No,0
32,2023-02-05,1.1,2.2,0.3,0.6,8.6,Yes,1,0,Israel,1,No,No,No,No,No,0
57,2023-02-05,2.5,5.0,0.4,0.8,8.5,Yes,1,0,Italy,2,Yes,No,No,No,No,0
79,2023-02-05,0.3,0.6,0.2,0.4,8.9,Yes,0,0,Italy,2,Yes,No,No,No,No,0
82,2023-02-05,7.7,15.4,3.5,7.0,11.0,Yes,2,2,Lebanon,8,Yes,No,No,Yes,Yes,1
89,2023-02-05,0.8,1.6,0.4,0.8,8.9,Yes,1,0,USA,2,No,No,No,No,No,0
104,2023-02-05,1.9,3.8,0.1,0.2,8.8,Yes,1,0,Israel,1,No,No,No,No,No,0
108,2023-02-05,1.2,2.4,0.2,0.4,8.6,Yes,0,0,Japan,2,Yes,No,No,No,No,0
158,2023-02-05,8.3,16.6,3.7,7.4,11.6,Yes,3,2,Lebanon,8,Yes,No,Yes,No,No,1
160,2023-02-05,1.6,3.2,0.3,0.6,8.5,Yes,1,0,Israel,1,No,No,No,No,No,0
170,2023-02-05,4.2,8.4,0.7,1.4,8.8,Yes,0,0,Syria,9,Yes,No,No,Yes,Yes,1
174,2023-02-05,0.4,0.8,0.1,0.2,8.4,Yes,0,0,USA,2,Yes,No,No,No,No,0
196,2023-02-05,2.0,4.0,0.1,0.2,8.4,Yes,0,0,Italy,2,Yes,No,No,No,No,0
31,2023-02-06,0.6,1.2,0.3,0.6,8.2,Yes,1,0,USA,2,Yes,No,Yes,No,No,0
35,2023-02-06,2.1,4.2,0.0,0.0,8.8,No,0,0,USA,2,Yes,No,Yes,No,No,0
54,2023-02-06,1.0,2.0,0.3,0.6,8.3,Yes,1,0,Spain,2,Yes,No,No,No,No,0
72,2023-02-06,2.0,4.0,0.1,0.2,8.2,Yes,1,0,Japan,2,Yes,No,No,No,No,0
74,2023-02-06,0.8,1.6,0.2,0.4,8.3,Yes,1,0,UK,2,Yes,No,Yes,No,No,0
85,2023-02-06,0.4,0.8,0.1,0.2,8.1,Yes,0,0,Germany,2,Yes,No,Yes,No,No,0
103,2023-02-06,5.2,10.4,2.0,4.0,10.0,Yes,2,1,Ukraine,7,Yes,No,No,No,Yes,1
117,2023-02-06,0.6,1.2,0.1,0.2,8.5,Yes,1,0,USA,2,No,No,No,No,No,0
164,2023-02-06,0.2,0.4,0.5,1.0,8.6,Yes,0,0,France,2,No,No,No,No,No,0
166,2023-02-06,1.2,2.4,0.0,0.0,8.9,No,0,0,USA,2,Yes,No,No,No,No,0
171,2023-02-06,0.3,0.6,0.2,0.4,8.9,Yes,0,0,Spain,2,Yes,No,No,No,No,0
2,2023-02-07,5.4,10.8,2.0,4.0,10.4,Yes,2,0,Ukraine,7,Yes,No,No,No,No,1
8,2023-02-07,0.8,1.6,0.3,0.6,8.8,Yes,1,0,Spain,2,Yes,No,Yes,No,No,0
13,2023-02-07,0.3,0.6,0.2,0.4,8.8,Yes,0,0,Japan,2,Yes,No,No,No,No,0
27,2023-02-07,0.3,0.6,0.1,0.2,8.7,Yes,1,0,Germany,2,Yes,No,No,No,No,0
49,2023-02-07,2.2,4.4,0.3,0.6,8.8,Yes,1,0,Israel,1,No,No,No,No,No,0
63,2023-02-07,2.9,5.8,0.4,0.8,8.9,Yes,1,0,Japan,2,No,No,Yes,No,No,0
68,2023-02-07,2.2,4.4,0.2,0.4,8.9,Yes,0,0,UK,2,Yes,No,No,No,No,0
85,2023-02-07,1.7,3.4,0.4,0.8,8.5,Yes,0,0,France,2,Yes,No,No,No,No,0
